date,time,temperature_2m,total_precipitation_mm,rainfall_1week
2023-02-21,08:00:00,23.05050049,0.065326691,81.5205574
2023-02-21,09:00:00,22.80314026,0.018119812,81.5205574
2023-02-21,10:00:00,23.86776123,0.019073486,81.5205574
2023-02-21,11:00:00,24.22695313,0.00333786,81.5205574
2023-02-21,12:00:00,25.03618774,0.039100647,81.5205574
2023-02-21,13:00:00,26.06600342,0.096321106,81.5205574
2023-02-21,14:00:00,26.71697388,0.030517578,81.5205574
2023-02-21,15:00:00,28.18990479,0.052452087,81.5205574
2023-02-21,16:00:00,28.69411621,0.080108643,81.5205574
2023-02-21,17:00:00,29.89016113,0.054836273,81.5205574
2023-02-21,18:00:00,30.30568848,0.015735626,81.5205574
2023-02-21,19:00:00,30.83022461,0.18119812,81.5205574
2023-02-21,20:00:00,29.89736328,0.132083893,81.5205574
2023-02-21,21:00:00,27.59853516,0.082969666,81.5205574
2023-02-21,22:00:00,27.18480835,1.258850098,81.5205574
2023-02-21,23:00:00,26.45977173,0.766277313,81.5205574
2023-02-22,00:00:00,25.81768188,0.170707703,79.62942123
2023-02-22,01:00:00,25.353479,0.131607056,79.62942123
2023-02-22,02:00:00,24.81255493,0.78868866,79.62942123
2023-02-22,03:00:00,24.20943604,0.104904175,79.62942123
2023-02-22,04:00:00,24.13907776,0.138282776,79.62942123
2023-02-22,05:00:00,23.7300354,0.375270844,79.62942123
2023-02-22,06:00:00,23.5826355,0.433921814,79.62942123
2023-02-22,07:00:00,23.21076355,0.000953674,79.62942123
2023-02-22,08:00:00,23.07039795,0,79.62942123
2023-02-22,09:00:00,22.88694153,0,79.62942123
2023-02-22,10:00:00,25.42872009,0,79.62942123
2023-02-22,11:00:00,25.86776123,0,79.62942123
2023-02-22,12:00:00,26.71485291,0,79.62942123
2023-02-22,13:00:00,27.37841187,0.005722046,79.62942123
2023-02-22,14:00:00,28.16948853,0.072002411,79.62942123
2023-02-22,15:00:00,29.39081726,0.105857849,79.62942123
2023-02-22,16:00:00,30.07886658,0.110626221,79.62942123
2023-02-22,17:00:00,30.82821045,0.031471252,79.62942123
2023-02-22,18:00:00,30.15480957,0.081062317,79.62942123
2023-02-22,19:00:00,29.93398438,0.084877014,79.62942123
2023-02-22,20:00:00,29.53374634,0.063896179,79.62942123
2023-02-22,21:00:00,27.14165649,1.734256744,79.62942123
2023-02-22,22:00:00,25.62815247,1.415252686,79.62942123
2023-02-22,23:00:00,25.09359131,0.889778137,79.62942123
2023-02-23,00:00:00,24.83236084,0.510215759,69.00787354
2023-02-23,01:00:00,24.55721436,0.140666962,69.00787354
2023-02-23,02:00:00,24.21856079,0.096321106,69.00787354
2023-02-23,03:00:00,23.67475281,0.581264496,69.00787354
2023-02-23,04:00:00,23.3444458,0.105857849,69.00787354
2023-02-23,05:00:00,23.08722839,0.036239624,69.00787354
2023-02-23,06:00:00,23.16843567,0.027179718,69.00787354
2023-02-23,07:00:00,22.93724976,0.096797943,69.00787354
2023-02-23,08:00:00,22.73728333,0.497341156,69.00787354
2023-02-23,09:00:00,22.68627319,0.314235687,69.00787354
2023-02-23,10:00:00,24.9044281,0.012397766,69.00787354
2023-02-23,11:00:00,26.08609924,0.000476837,69.00787354
2023-02-23,12:00:00,27.81699524,0.005722046,69.00787354
2023-02-23,13:00:00,28.48282776,0.074386597,69.00787354
2023-02-23,14:00:00,29.51937256,0.18119812,69.00787354
2023-02-23,15:00:00,29.7184082,0.379562378,69.00787354
2023-02-23,16:00:00,30.13271484,0.247955322,69.00787354
2023-02-23,17:00:00,30.82949219,0.092506409,69.00787354
2023-02-23,18:00:00,32.02950439,0.074386597,69.00787354
2023-02-23,19:00:00,30.96462402,1.463890076,69.00787354
2023-02-23,20:00:00,28.93407593,3.842353821,69.00787354
2023-02-23,21:00:00,27.50859985,0.703811646,69.00787354
2023-02-23,22:00:00,25.99660645,0.127792358,69.00787354
2023-02-23,23:00:00,25.62859497,0.388145447,69.00787354
2023-02-24,00:00:00,25.25322876,0.331401825,61.95735931
2023-02-24,01:00:00,24.98616943,0.430583954,61.95735931
2023-02-24,02:00:00,24.77050171,0.34236908,61.95735931
2023-02-24,03:00:00,23.8414093,0.252723694,61.95735931
2023-02-24,04:00:00,23.79003296,0.123500824,61.95735931
2023-02-24,05:00:00,23.53856812,0.021934509,61.95735931
2023-02-24,06:00:00,23.21004639,0.002861023,61.95735931
2023-02-24,07:00:00,23.1390625,0.121593475,61.95735931
2023-02-24,08:00:00,22.82671509,0.040054321,61.95735931
2023-02-24,09:00:00,22.53522644,0.001907349,61.95735931
2023-02-24,10:00:00,24.41030273,0.009536743,61.95735931
2023-02-24,11:00:00,25.06115112,0.162124634,61.95735931
2023-02-24,12:00:00,26.36586914,0.139713287,61.95735931
2023-02-24,13:00:00,27.21566162,0.169754028,61.95735931
2023-02-24,14:00:00,28.32058105,0.182151794,61.95735931
2023-02-24,15:00:00,30.90648804,0.026702881,61.95735931
2023-02-24,16:00:00,31.90911255,0.140190125,61.95735931
2023-02-24,17:00:00,32.36371765,0.028610229,61.95735931
2023-02-24,18:00:00,32.69533691,0.011920929,61.95735931
2023-02-24,19:00:00,29.29494629,3.768920898,61.95735931
2023-02-24,20:00:00,27.69133911,2.497673035,61.95735931
2023-02-24,21:00:00,26.03016052,0.073432922,61.95735931
2023-02-24,22:00:00,25.92904053,0.098228455,61.95735931
2023-02-24,23:00:00,25.73578796,0.004768372,61.95735931
2023-02-25,00:00:00,25.68453369,0,57.40022659
2023-02-25,01:00:00,25.4886261,0,57.40022659
2023-02-25,02:00:00,25.39098511,0,57.40022659
2023-02-25,03:00:00,25.02526245,0,57.40022659
2023-02-25,04:00:00,24.67904053,0,57.40022659
2023-02-25,05:00:00,24.41962585,0,57.40022659
2023-02-25,06:00:00,24.15699158,0.102996826,57.40022659
2023-02-25,07:00:00,23.9347168,0.292301178,57.40022659
2023-02-25,08:00:00,23.44977722,1.197814941,57.40022659
2023-02-25,09:00:00,23.07909546,0.816345215,57.40022659
2023-02-25,10:00:00,24.8800293,1.278400421,57.40022659
2023-02-25,11:00:00,25.21050415,0.980377197,57.40022659
2023-02-25,12:00:00,25.32293091,0.374794006,57.40022659
2023-02-25,13:00:00,25.75283203,0.032901764,57.40022659
2023-02-25,14:00:00,27.34171448,0.1912117,57.40022659
2023-02-25,15:00:00,28.83187256,0.240325928,57.40022659
2023-02-25,16:00:00,27.89144287,0.252723694,57.40022659
2023-02-25,17:00:00,27.24535522,1.278400421,57.40022659
2023-02-25,18:00:00,27.98769531,0.496387482,57.40022659
2023-02-25,19:00:00,27.8855835,1.974582672,57.40022659
2023-02-25,20:00:00,26.7605835,0.819683075,57.40022659
2023-02-25,21:00:00,25.0175415,0.476837158,57.40022659
2023-02-25,22:00:00,25.08748779,0.771999359,57.40022659
2023-02-25,23:00:00,25.16231689,1.462936401,57.40022659
2023-02-26,00:00:00,24.70932922,1.791954041,90.35873413
2023-02-26,01:00:00,24.28786621,1.172065735,90.35873413
2023-02-26,02:00:00,24.21341858,0.626564026,90.35873413
2023-02-26,03:00:00,23.6316925,0.878334045,90.35873413
2023-02-26,04:00:00,23.32360229,1.515865326,90.35873413
2023-02-26,05:00:00,23.24587402,1.334667206,90.35873413
2023-02-26,06:00:00,23.19353638,1.371860504,90.35873413
2023-02-26,07:00:00,23.22289429,4.247188568,90.35873413
2023-02-26,08:00:00,23.10900269,2.353668213,90.35873413
2023-02-26,09:00:00,23.08178101,1.501083374,90.35873413
2023-02-26,10:00:00,24.44283447,0.502109528,90.35873413
2023-02-26,11:00:00,25.04021606,0.35905838,90.35873413
2023-02-26,12:00:00,26.43370972,0.191688538,90.35873413
2023-02-26,13:00:00,27.812677,0.274181366,90.35873413
2023-02-26,14:00:00,28.66762695,0.445842743,90.35873413
2023-02-26,15:00:00,29.58522949,2.484321594,90.35873413
2023-02-26,16:00:00,29.55632935,3.748893738,90.35873413
2023-02-26,17:00:00,30.37600098,2.562522888,90.35873413
2023-02-26,18:00:00,29.52337036,3.371238708,90.35873413
2023-02-26,19:00:00,28.11849365,3.65447998,90.35873413
2023-02-26,20:00:00,27.47045288,4.755020142,90.35873413
2023-02-26,21:00:00,25.99576721,0.318527222,90.35873413
2023-02-26,22:00:00,25.20464478,0.134944916,90.35873413
2023-02-26,23:00:00,25.02663574,0.044822693,90.35873413
2023-02-27,00:00:00,24.95917664,0.032901764,90.08216858
2023-02-27,01:00:00,24.68190918,0.029563904,90.08216858
2023-02-27,02:00:00,24.30082092,0.040531158,90.08216858
2023-02-27,03:00:00,23.74253235,0.072956085,90.08216858
2023-02-27,04:00:00,23.79694519,0.22315979,90.08216858
2023-02-27,05:00:00,23.83457336,0.490665436,90.08216858
2023-02-27,06:00:00,23.73426208,0.322341919,90.08216858
2023-02-27,07:00:00,23.60250244,0.295162201,90.08216858
2023-02-27,08:00:00,23.50837097,0.162124634,90.08216858
2023-02-27,09:00:00,23.49683533,0.015258789,90.08216858
2023-02-27,10:00:00,25.38556824,0.012397766,90.08216858
2023-02-27,11:00:00,26.11794434,0.010490417,90.08216858
2023-02-27,12:00:00,27.04897461,0.022411346,90.08216858
2023-02-27,13:00:00,27.67467651,0.054359436,90.08216858
2023-02-27,14:00:00,28.18448792,0.067710876,90.08216858
2023-02-27,15:00:00,30.27666626,0.058174133,90.08216858
2023-02-27,16:00:00,31.32616577,0.035762787,90.08216858
2023-02-27,17:00:00,31.93192444,0.047206879,90.08216858
2023-02-27,18:00:00,32.0080658,0.064849854,90.08216858
2023-02-27,19:00:00,29.98989258,0.502586365,90.08216858
2023-02-27,20:00:00,28.82114563,2.283573151,90.08216858
2023-02-27,21:00:00,26.83062134,0.061035156,90.08216858
2023-02-27,22:00:00,26.54750977,0.00667572,90.08216858
2023-02-27,23:00:00,26.26067505,0.42963028,90.08216858
2023-02-28,00:00:00,25.57036743,1.330852509,114.9787903
2023-02-28,01:00:00,25.30726013,0.452518463,114.9787903
2023-02-28,02:00:00,25.37944946,0.193119049,114.9787903
2023-02-28,03:00:00,24.78069458,0.081062317,114.9787903
2023-02-28,04:00:00,24.73180542,0.328540802,114.9787903
2023-02-28,05:00:00,24.28177795,0.094413757,114.9787903
2023-02-28,06:00:00,23.96219788,0.120162964,114.9787903
2023-02-28,07:00:00,23.77190552,0.00667572,114.9787903
2023-02-28,08:00:00,23.80051575,0.047206879,114.9787903
2023-02-28,09:00:00,23.74315796,1.443862915,114.9787903
2023-02-28,10:00:00,24.25512085,0.502109528,114.9787903
2023-02-28,11:00:00,24.53862915,0.218391418,114.9787903
2023-02-28,12:00:00,25.21550903,0.151634216,114.9787903
2023-02-28,13:00:00,26.44985352,0.09393692,114.9787903
2023-02-28,14:00:00,27.74642334,0.149726868,114.9787903
2023-02-28,15:00:00,28.83028564,0.154495239,114.9787903
2023-02-28,16:00:00,29.03560791,0.122070313,114.9787903
2023-02-28,17:00:00,29.08913574,0.191688538,114.9787903
2023-02-28,18:00:00,28.49227295,7.608413696,114.9787903
2023-02-28,19:00:00,26.8288208,12.78781891,114.9787903
2023-02-28,20:00:00,26.18988953,2.435684204,114.9787903
2023-02-28,21:00:00,25.8119751,0.939369202,114.9787903
2023-02-28,22:00:00,24.77933655,1.053333282,114.9787903
2023-02-28,23:00:00,24.40796814,0.725746155,114.9787903
2023-03-01,00:00:00,25.80777893,0.000953674,118.0467606
2023-03-01,01:00:00,25.53054199,0,118.0467606
2023-03-01,02:00:00,25.0065094,0,118.0467606
2023-03-01,03:00:00,24.30378113,0,118.0467606
2023-03-01,04:00:00,24.23195801,0,118.0467606
2023-03-01,05:00:00,23.94461975,0,118.0467606
2023-03-01,06:00:00,23.49698792,0,118.0467606
2023-03-01,07:00:00,23.26621399,0,118.0467606
2023-03-01,08:00:00,23.34754333,0,118.0467606
2023-03-01,09:00:00,23.89440308,0,118.0467606
2023-03-01,10:00:00,26.02132568,0,118.0467606
2023-03-01,11:00:00,27.36452637,0,118.0467606
2023-03-01,12:00:00,28.84679565,0.027656555,118.0467606
2023-03-01,13:00:00,29.64812622,0.169754028,118.0467606
2023-03-01,14:00:00,30.29219971,0.156402588,118.0467606
2023-03-01,15:00:00,31.44269714,0.04196167,118.0467606
2023-03-01,16:00:00,30.75603638,0.383377075,118.0467606
2023-03-01,17:00:00,30.15543518,0.020503998,118.0467606
2023-03-01,18:00:00,30.52474365,0.04863739,118.0467606
2023-03-01,19:00:00,29.6609436,7.477760315,118.0467606
2023-03-01,20:00:00,27.69429932,1.353740692,118.0467606
2023-03-01,21:00:00,25.52877197,0.117301941,118.0467606
2023-03-01,22:00:00,25.47443542,0.009059906,118.0467606
2023-03-01,23:00:00,25.37558899,0,118.0467606
2023-03-02,00:00:00,26.82021484,0.112533569,113.0576134
2023-03-02,01:00:00,26.32088623,0.20980835,113.0576134
2023-03-02,02:00:00,26.20028076,0.433444977,113.0576134
2023-03-02,03:00:00,25.58190308,0.221252441,113.0576134
2023-03-02,04:00:00,25.37056885,0.008106232,113.0576134
2023-03-02,05:00:00,25.14705811,0.004768372,113.0576134
2023-03-02,06:00:00,25.06179199,0.004291534,113.0576134
2023-03-02,07:00:00,24.75576172,0.448226929,113.0576134
2023-03-02,08:00:00,24.46767578,0.660419464,113.0576134
2023-03-02,09:00:00,24.26317749,0.48160553,113.0576134
2023-03-02,10:00:00,25.13540039,0.113487244,113.0576134
2023-03-02,11:00:00,26.04485474,0.002861023,113.0576134
2023-03-02,12:00:00,26.89676819,0.072956085,113.0576134
2023-03-02,13:00:00,28.14519653,0.135421753,113.0576134
2023-03-02,14:00:00,28.56664429,0.072479248,113.0576134
2023-03-02,15:00:00,29.6637207,0.185012817,113.0576134
2023-03-02,16:00:00,30.28978882,0.093460083,113.0576134
2023-03-02,17:00:00,30.61977539,0.040054321,113.0576134
2023-03-02,18:00:00,29.84578857,0.148773193,113.0576134
2023-03-02,19:00:00,30.05892334,0.134468079,113.0576134
2023-03-02,20:00:00,29.22353516,1.162528992,113.0576134
2023-03-02,21:00:00,28.07937012,0.163078308,113.0576134
2023-03-02,22:00:00,26.76656494,0.091075897,113.0576134
2023-03-02,23:00:00,26.1111084,0.011444092,113.0576134
2023-03-03,00:00:00,25.51131592,0.001907349,118.5016632
2023-03-03,01:00:00,25.39818726,0,118.5016632
2023-03-03,02:00:00,25.05776367,0,118.5016632
2023-03-03,03:00:00,24.471521,0.001907349,118.5016632
2023-03-03,04:00:00,24.51442871,0.007152557,118.5016632
2023-03-03,05:00:00,24.40252075,0.001907349,118.5016632
2023-03-03,06:00:00,24.37264404,0.005245209,118.5016632
2023-03-03,07:00:00,24.27053223,0.00333786,118.5016632
2023-03-03,08:00:00,24.23674927,0.023841858,118.5016632
2023-03-03,09:00:00,23.94884644,0.030040741,118.5016632
2023-03-03,10:00:00,25.76638184,0.043392181,118.5016632
2023-03-03,11:00:00,26.56932983,0.020027161,118.5016632
2023-03-03,12:00:00,28.11940918,0.032424927,118.5016632
2023-03-03,13:00:00,28.80385742,0.04196167,118.5016632
2023-03-03,14:00:00,29.76326904,0.073432922,118.5016632
2023-03-03,15:00:00,29.93782959,0.061035156,118.5016632
2023-03-03,16:00:00,31.23195801,0.056266785,118.5016632
2023-03-03,17:00:00,31.87270508,0.020980835,118.5016632
2023-03-03,18:00:00,32.14040527,0.064849854,118.5016632
2023-03-03,19:00:00,30.17781982,6.69670105,118.5016632
2023-03-03,20:00:00,27.09487305,0.392913818,118.5016632
2023-03-03,21:00:00,26.52181396,0.383377075,118.5016632
2023-03-03,22:00:00,26.22121582,4.015922546,118.5016632
2023-03-03,23:00:00,25.7494751,2.44808197,118.5016632
2023-03-04,00:00:00,25.26226196,0.815391541,131.565094
2023-03-04,01:00:00,24.8479248,0.523090363,131.565094
2023-03-04,02:00:00,24.70359192,0.406265259,131.565094
2023-03-04,03:00:00,24.35706482,0.095367432,131.565094
2023-03-04,04:00:00,24.30333862,0.024318695,131.565094
2023-03-04,05:00:00,24.11461792,0.004768372,131.565094
2023-03-04,06:00:00,23.83535156,0.146865845,131.565094
2023-03-04,07:00:00,23.68831787,0,131.565094
2023-03-04,08:00:00,23.78188477,0.016689301,131.565094
2023-03-04,09:00:00,23.84179077,0.020027161,131.565094
2023-03-04,10:00:00,25.32259521,0.009536743,131.565094
2023-03-04,11:00:00,26.43190918,0.039577484,131.565094
2023-03-04,12:00:00,27.77559814,0.05197525,131.565094
2023-03-04,13:00:00,28.89736328,0.079154968,131.565094
2023-03-04,14:00:00,29.88399658,0.150203705,131.565094
2023-03-04,15:00:00,30.40444336,0.093460083,131.565094
2023-03-04,16:00:00,29.40969238,1.865386963,131.565094
2023-03-04,17:00:00,27.95954285,7.988452911,131.565094
2023-03-04,18:00:00,28.35325012,2.683639526,131.565094
2023-03-04,19:00:00,28.59578857,2.624511719,131.565094
2023-03-04,20:00:00,25.90944824,7.369995117,131.565094
2023-03-04,21:00:00,25.21608887,0.873565674,131.565094
2023-03-04,22:00:00,24.71604309,0.162124634,131.565094
2023-03-04,23:00:00,24.60424194,0.060081482,131.565094
2023-03-05,00:00:00,24.64978943,0.014305115,96.36068344
2023-03-05,01:00:00,24.60057983,0.000476837,96.36068344
2023-03-05,02:00:00,24.59990845,0,96.36068344
2023-03-05,03:00:00,24.39003906,0,96.36068344
2023-03-05,04:00:00,24.45533142,0,96.36068344
2023-03-05,05:00:00,24.44390259,0.000953674,96.36068344
2023-03-05,06:00:00,24.46872864,0.003814697,96.36068344
2023-03-05,07:00:00,24.54372559,0,96.36068344
2023-03-05,08:00:00,24.5262085,0.002384186,96.36068344
2023-03-05,09:00:00,24.5806366,0.001430511,96.36068344
2023-03-05,10:00:00,25.35791931,0,96.36068344
2023-03-05,11:00:00,26.53048096,0,96.36068344
2023-03-05,12:00:00,27.68087158,0.002384186,96.36068344
2023-03-05,13:00:00,29.19866333,0.079154968,96.36068344
2023-03-05,14:00:00,29.63179932,0.037193298,96.36068344
2023-03-05,15:00:00,31.01043091,0.061035156,96.36068344
2023-03-05,16:00:00,31.63851318,0.11920929,96.36068344
2023-03-05,17:00:00,31.56154785,0.065803528,96.36068344
2023-03-05,18:00:00,31.03417358,0.012397766,96.36068344
2023-03-05,19:00:00,31.37630615,3.584384918,96.36068344
2023-03-05,20:00:00,28.67751465,0.386714935,96.36068344
2023-03-05,21:00:00,27.22216187,0.051021576,96.36068344
2023-03-05,22:00:00,26.49978027,0.012874603,96.36068344
2023-03-05,23:00:00,26.36887512,0.000953674,96.36068344
2023-03-06,00:00:00,26.27971802,0,93.80102158
2023-03-06,01:00:00,26.06731567,0,93.80102158
2023-03-06,02:00:00,25.84371338,0,93.80102158
2023-03-06,03:00:00,25.42554626,0.008106232,93.80102158
2023-03-06,04:00:00,25.02469788,0.003814697,93.80102158
2023-03-06,05:00:00,24.83059082,0,93.80102158
2023-03-06,06:00:00,24.44844971,0,93.80102158
2023-03-06,07:00:00,24.21782837,0,93.80102158
2023-03-06,08:00:00,23.96071777,0,93.80102158
2023-03-06,09:00:00,23.70540771,0,93.80102158
2023-03-06,10:00:00,25.73331604,0,93.80102158
2023-03-06,11:00:00,26.82036743,0.178337097,93.80102158
2023-03-06,12:00:00,28.26203308,0.080108643,93.80102158
2023-03-06,13:00:00,29.6712738,0.238895416,93.80102158
2023-03-06,14:00:00,30.2778717,0.126838684,93.80102158
2023-03-06,15:00:00,31.64396057,0.087738037,93.80102158
2023-03-06,16:00:00,32.23119507,0.155448914,93.80102158
2023-03-06,17:00:00,32.9842926,0.021934509,93.80102158
2023-03-06,18:00:00,33.34530029,0.014305115,93.80102158
2023-03-06,19:00:00,31.21334229,0.001907349,93.80102158
2023-03-06,20:00:00,29.01821289,1.798629761,93.80102158
2023-03-06,21:00:00,27.97420654,0.05531311,93.80102158
2023-03-06,22:00:00,27.68306885,0.004768372,93.80102158
2023-03-06,23:00:00,27.48838196,0.005722046,93.80102158
2023-03-07,00:00:00,26.98346863,0.04196167,65.20986557
2023-03-07,01:00:00,26.51952515,0,65.20986557
2023-03-07,02:00:00,26.17514954,0,65.20986557
2023-03-07,03:00:00,25.46099243,0,65.20986557
2023-03-07,04:00:00,25.24396667,0,65.20986557
2023-03-07,05:00:00,24.82172546,0,65.20986557
2023-03-07,06:00:00,24.36145935,0,65.20986557
2023-03-07,07:00:00,24.37172852,0,65.20986557
2023-03-07,08:00:00,23.99854431,0,65.20986557
2023-03-07,09:00:00,23.62645874,0,65.20986557
2023-03-07,10:00:00,25.13356934,0,65.20986557
2023-03-07,11:00:00,26.61393127,0,65.20986557
2023-03-07,12:00:00,28.2963501,0,65.20986557
2023-03-07,13:00:00,29.53792725,0.003814697,65.20986557
2023-03-07,14:00:00,30.65264282,0.019550323,65.20986557
2023-03-07,15:00:00,31.81203613,0.078201294,65.20986557
2023-03-07,16:00:00,32.34183655,0.011444092,65.20986557
2023-03-07,17:00:00,32.71508179,0.001907349,65.20986557
2023-03-07,18:00:00,32.85816345,0.000953674,65.20986557
2023-03-07,19:00:00,32.71224365,0.029087067,65.20986557
2023-03-07,20:00:00,32.2774292,0.029087067,65.20986557
2023-03-07,21:00:00,30.03829346,0.280380249,65.20986557
2023-03-07,22:00:00,26.98934326,0.759124756,65.20986557
2023-03-07,23:00:00,25.81298218,1.386165619,65.20986557
2023-03-08,00:00:00,25.08791504,1.279354095,136.0464096
2023-03-08,01:00:00,24.9067627,0.654697418,136.0464096
2023-03-08,02:00:00,25.19860229,0.101089478,136.0464096
2023-03-08,03:00:00,25.15090332,0.337600708,136.0464096
2023-03-08,04:00:00,24.77314148,0.666618347,136.0464096
2023-03-08,05:00:00,24.7499176,0.377655029,136.0464096
2023-03-08,06:00:00,24.63536987,0.329017639,136.0464096
2023-03-08,07:00:00,24.51479492,18.88132095,136.0464096
2023-03-08,08:00:00,24.37365112,17.59529114,136.0464096
2023-03-08,09:00:00,24.29371033,13.00621033,136.0464096
2023-03-08,10:00:00,24.42476807,10.82086563,136.0464096
2023-03-08,11:00:00,24.63884888,7.708072662,136.0464096
2023-03-08,12:00:00,24.75921021,4.375457764,136.0464096
2023-03-08,13:00:00,25.17449341,2.195835114,136.0464096
2023-03-08,14:00:00,25.77860413,0.894546509,136.0464096
2023-03-08,15:00:00,27.00997314,0.40435791,136.0464096
2023-03-08,16:00:00,28.28933105,0.273704529,136.0464096
2023-03-08,17:00:00,27.94197998,0.30708313,136.0464096
2023-03-08,18:00:00,28.46965942,0.073432922,136.0464096
2023-03-08,19:00:00,28.27684937,0.08392334,136.0464096
2023-03-08,20:00:00,28.28457031,0.041007996,136.0464096
2023-03-08,21:00:00,27.57503662,0.168800354,136.0464096
2023-03-08,22:00:00,26.55391846,0.043869019,136.0464096
2023-03-08,23:00:00,26.23064575,0.023841858,136.0464096
2023-03-09,00:00:00,25.65020142,0.030517578,134.5787048
2023-03-09,01:00:00,25.69817505,0.029087067,134.5787048
2023-03-09,02:00:00,25.43886719,0.041007996,134.5787048
2023-03-09,03:00:00,25.09505615,0.076293945,134.5787048
2023-03-09,04:00:00,25.0151001,0.164031982,134.5787048
2023-03-09,05:00:00,24.68114624,0.256538391,134.5787048
2023-03-09,06:00:00,24.48671875,0.844955444,134.5787048
2023-03-09,07:00:00,24.36823425,0.187397003,134.5787048
2023-03-09,08:00:00,24.07721863,0.151157379,134.5787048
2023-03-09,09:00:00,24.08310852,0.214576721,134.5787048
2023-03-09,10:00:00,25.56394348,0.22315979,134.5787048
2023-03-09,11:00:00,26.56871948,0.202178955,134.5787048
2023-03-09,12:00:00,27.36547241,0.085830688,134.5787048
2023-03-09,13:00:00,28.45198975,0.16784668,134.5787048
2023-03-09,14:00:00,29.40636597,0.168800354,134.5787048
2023-03-09,15:00:00,30.18303833,0.247955322,134.5787048
2023-03-09,16:00:00,29.81414185,0.084877014,134.5787048
2023-03-09,17:00:00,29.98720703,0.047683716,134.5787048
2023-03-09,18:00:00,29.73085938,0.05531311,134.5787048
2023-03-09,19:00:00,29.22689209,0.034332275,134.5787048
2023-03-09,20:00:00,28.71308289,0.075340271,134.5787048
2023-03-09,21:00:00,27.70549927,0.092029572,134.5787048
2023-03-09,22:00:00,26.19580994,0.047206879,134.5787048
2023-03-09,23:00:00,25.8472229,0.015735626,134.5787048
2023-03-10,00:00:00,25.30269775,0.005245209,120.1725006
2023-03-10,01:00:00,25.17154846,0.004768372,120.1725006
2023-03-10,02:00:00,25.19986877,0,120.1725006
2023-03-10,03:00:00,24.81888733,0.000953674,120.1725006
2023-03-10,04:00:00,24.56995544,0.000476837,120.1725006
2023-03-10,05:00:00,24.30619202,0,120.1725006
2023-03-10,06:00:00,24.00925598,0,120.1725006
2023-03-10,07:00:00,23.83843384,0,120.1725006
2023-03-10,08:00:00,23.59714661,0,120.1725006
2023-03-10,09:00:00,23.64701233,0,120.1725006
2023-03-10,10:00:00,25.32332764,0,120.1725006
2023-03-10,11:00:00,27.01403198,0.006198883,120.1725006
2023-03-10,12:00:00,27.88286743,0,120.1725006
2023-03-10,13:00:00,28.72399292,0,120.1725006
2023-03-10,14:00:00,29.50283203,0,120.1725006
2023-03-10,15:00:00,30.85839233,0.000953674,120.1725006
2023-03-10,16:00:00,31.80875549,0,120.1725006
2023-03-10,17:00:00,31.89714966,0,120.1725006
2023-03-10,18:00:00,31.86289368,0,120.1725006
2023-03-10,19:00:00,31.74477539,0.001907349,120.1725006
2023-03-10,20:00:00,31.98189697,0,120.1725006
2023-03-10,21:00:00,30.51506958,0,120.1725006
2023-03-10,22:00:00,27.97840271,0,120.1725006
2023-03-10,23:00:00,27.24526367,0,120.1725006
2023-03-11,00:00:00,26.67575989,0,94.35462952
2023-03-11,01:00:00,26.27993164,0,94.35462952
2023-03-11,02:00:00,25.72030029,0,94.35462952
2023-03-11,03:00:00,25.14962158,0,94.35462952
2023-03-11,04:00:00,24.86289368,0,94.35462952
2023-03-11,05:00:00,24.40728149,0,94.35462952
2023-03-11,06:00:00,24.25713501,0,94.35462952
2023-03-11,07:00:00,24.04277954,0,94.35462952
2023-03-11,08:00:00,23.73630676,0,94.35462952
2023-03-11,09:00:00,23.8276001,0,94.35462952
2023-03-11,10:00:00,25.91407166,0,94.35462952
2023-03-11,11:00:00,27.49173889,0,94.35462952
2023-03-11,12:00:00,29.15804443,0.00667572,94.35462952
2023-03-11,13:00:00,29.98345337,0.102519989,94.35462952
2023-03-11,14:00:00,30.86391602,0.0872612,94.35462952
2023-03-11,15:00:00,31.87108765,0.043392181,94.35462952
2023-03-11,16:00:00,32.46924744,0.024318695,94.35462952
2023-03-11,17:00:00,32.6549469,0.003814697,94.35462952
2023-03-11,18:00:00,33.30152283,0.006198883,94.35462952
2023-03-11,19:00:00,33.50309143,0.00667572,94.35462952
2023-03-11,20:00:00,32.65300903,0.005722046,94.35462952
2023-03-11,21:00:00,30.58429871,0,94.35462952
2023-03-11,22:00:00,28.92528687,0,94.35462952
2023-03-11,23:00:00,27.97994385,0,94.35462952
2023-03-12,00:00:00,27.53258667,0,90.36636353
2023-03-12,01:00:00,27.18569336,0,90.36636353
2023-03-12,02:00:00,26.7526947,0,90.36636353
2023-03-12,03:00:00,26.14273987,0,90.36636353
2023-03-12,04:00:00,25.70305786,0,90.36636353
2023-03-12,05:00:00,25.33640442,0,90.36636353
2023-03-12,06:00:00,25.03092346,0,90.36636353
2023-03-12,07:00:00,24.76690063,0,90.36636353
2023-03-12,08:00:00,24.75209961,0,90.36636353
2023-03-12,09:00:00,24.61107788,0,90.36636353
2023-03-12,10:00:00,26.49874268,0.000953674,90.36636353
2023-03-12,11:00:00,27.14397583,0.040531158,90.36636353
2023-03-12,12:00:00,28.06191406,0.036716461,90.36636353
2023-03-12,13:00:00,29.17211304,0.063419342,90.36636353
2023-03-12,14:00:00,30.11797485,0.030994415,90.36636353
